library.prep.pool,skip.lib.prep.,Extraction.date,Extraction.conc.,unique_ID,aluminum_band,prev_band,prev_band_2,tissue_number,tissue_number_2,tissue_number_3,tissue_number_4,color_band_lr,color_band_2,sex,age,date_banded,year,plot,longitude,latitude,gps_certainty,pedigree_info,bled,blood_hemat,blood_plasma,blood_whole,feather,freezer_storage_box_location,tissue_notes,mass,bill_depth,bill_length_culmen,bill_length_nares,bill_width,tail,tarsus1,tarsus2,wing_left,wing_right,banders,percent_pine,percent_oak,percent_other,habitat,region,mol.sex
NA,,10-Dec-25,102,F_1,1083-71047,NA,,S20-009,,,,UKU;ARR,NA,F,SY,3/5/20,2020,SZ IST,-119.60484,34.0163868,Trap Setup,NA,Yes,NA,NA,NA,Yes,1.W14.A9,NA,117.9,10.06,33.54,24.81,8.93,147,45.13,NA,NA,134,ARR,0.17640153,0.6228371,0.20076137,pine,east,F
NA,,10-Dec-25,117,F_10,1513-13459,NA,,804,,,,PA,BR,F,ASY,4/23/09,2009,SZ FS,-119.7368254,33.99891226,Estimate,NA,Yes,NA,NA,Yes,Yes,1.V1.H9,NA,121.6,NA,29.95,22.91,NA,137,47.78,47.23,NA,132,LC,0,0.57766666,0.42233334,oak,central,F
NA,,17-Dec-25,36.6,F_100,1783-43516,NA,,F12-110,,,,RRO;AW,NA,F,HY,11/26/12,2012,SZ Off-plot,-119.8025,34.0105557,Location,NA,Yes,No,No,Yes,Yes,1.V14.D3,NA,104.38,9.86,NA,23.69,8.84,148,47.2,47.46,NA,129,LSD,0.32809367,0.22612996,0.44577637,pine,west,F
NA,,17-Dec-25,39.2,F_101,1783-43524,NA,,S13-012,,,,YPP,AP,F,ASY,5/8/13,2013,SZ PZ,-119.7648618,34.00714856,Trap Setup,NA,Yes,No,No,Yes,Yes,1.V15.B3,NA,102,9.82,NA,22.31,9.46,143,45.02,44.49,NA,130,NOL,0,0.44394981,0.5560502,oak,west,F
NA,,17-Dec-25,49.4,F_102,1783-62620,NA,,S14-004,,,,OPW,AWB,F,ASY,3/6/14,2014,SZ SAU,-119.8165287,34.01172249,Trap Setup,NA,Yes,No,No,Yes,Yes,1.W16.A4,NA,100.78,9.63,NA,24.48,8.66,142,44.17,43.94,NA,131,KNF,0.78138145,0.16435664,0.05426191,pine,west,F
NA,,17-Dec-25,20.6,F_103,1783-62632,NA,,S14-018,,,,URY,AWO,F,ASY,3/20/14,2014,SZ SAU,-119.815047,34.005024,Trap Setup,NA,Yes,No,No,Yes,Yes,1.W16.B9,NA,104.58,9.27,NA,22.46,8.81,141,44.68,44.27,NA,130,KNF,0.7035466,3.19E-06,0.29645022,pine,west,F
NA,,17-Dec-25,19.2,F_104,1783-62635,NA,,S14-022,,,,UKU,AWO,F,ASY,3/23/14,2014,SZ SAU,-119.815047,34.005024,Trap Setup,NA,Yes,No,No,Yes,Yes,1.W16.C4,NA,106.22,9.3,NA,22.09,9.21,136,43.66,43.41,NA,128,EJH,0.7035466,3.19E-06,0.29645022,pine,west,F
NA,,17-Dec-25,26.4,F_105,1783-62638,NA,,S14-025,,,,WRU,AWO,F,ASY,3/23/14,2014,SZ SAU,-119.815047,34.005024,Trap Setup,NA,Yes,No,No,Yes,Yes,1.W16.C7,NA,104.64,9.53,NA,23.51,9.35,145,45.55,45.55,NA,128,MCH,0.7035466,3.19E-06,0.29645022,pine,west,F
NA,,17-Dec-25,31.2,F_106,1783-62640,NA,,S14-027,,,,YGO,APO,F,ASY,3/26/14,2014,SZ PZ,-119.758788,34.01416399,Trap Setup,NA,Yes,No,No,Yes,Yes,1.W16.C9,NA,116.86,9.58,NA,21.33,8.6,144,43.58,43.58,NA,130,EJH,0,0.26519276,0.73480724,oak,west,F
NA,,17-Dec-25,17.1,F_107,1783-62653,NA,,S14-040,,,,OYB,AWO,F,ASY,4/1/14,2014,SZ SAU,-119.81595,34.00290098,Trap Setup,NA,Yes,No,No,Yes,Yes,1.W16.E4,NA,103.7,9.4,NA,24.33,9.53,148,44.37,44.74,NA,129,KNF,0.57453826,0.04866196,0.37679978,pine,west,F
NA,,17-Dec-25,115,F_108,1783-62662,NA,,S14-051,,,,GBP,AWO,F,ASY,4/7/14,2014,SZ SAU,-119.819687,34.00323603,Trap Setup,NA,Yes,No,No,Yes,Yes,1.W16.G5,NA,109.93,9.88,NA,22.76,9.33,142,45,44.88,NA,132,MCH,0.61331965,0.29745886,0.0892215,pine,west,F
NA,,17-Dec-25,116,F_109,1783-62665,NA,,S14-053,,,,GYP,AWO,F,ASY,4/7/14,2014,SZ SAU,-119.819687,34.00323603,Trap Setup,NA,Yes,No,No,Yes,Yes,1.W16.G7,NA,99.63,9.71,NA,21.04,9.55,142,42.93,42.96,NA,129,MCH,0.61331965,0.29745886,0.0892215,pine,west,F
NA,,10-Dec-25,27.3,F_11,1583-92746,NA,,F10-109,,,,UBY;AG,NA,F,AHY,11/1/10,2010,SZ Off-plot,-119.70408,34.0285685,Trap Setup,NA,Yes,No,No,Yes,Yes,1.V6.C9,NA,106.87,9.41,32.21,24.64,8.92,148,43.94,NA,NA,134,KL,0.45466041,0.2043093,0.34103029,pine,central,F
NA,,17-Dec-25,112,F_110,1783-62673,NA,,S14-063,,,,RKB,AYO,F,ASY,5/7/14,2014,SZ CPC,-119.721015,33.97633803,Trap Setup,NA,Yes,No,No,Yes,Yes,1.W16.H7,NA,101.6,9.4,NA,20.04,8.85,141,44.55,44.2,NA,128,MCH,0,0.62812294,0.37187706,oak,central,F
NA,,17-Dec-25,118,F_111,1783-62677,NA,,S14-067,,,,BWB,APO,F,ASY,5/14/14,2014,SZ PZ,-119.757116,34.00650706,Trap Setup,NA,No,No,No,Yes,No,1.W16.I2,NA,99.72,9.83,NA,22.91,9.2,139,44.44,44.2,NA,130,EJH,0,0.6364957,0.3635043,oak,west,F
NA,,17-Dec-25,68.2,F_112,1783-62708,NA,,F17-119,,,,WPP,AUO,F,AHY,11/9/17,2017,SZ BV,-119.7911362,34.01279697,Trap Setup,NA,Yes,No,No,Yes,Yes,1.W9.E3,NA,103.5,10.11,31.08,21.88,9.9,142,42.87,42.85,NA,132,KSS,0.06345315,0.41470949,0.52183737,pine,west,F
NA,,17-Dec-25,53.2,F_113,1783-62795,1783-24680,,F11-048,S11-001,,,YBB,AP,F,SY,9/30/11,2011,SZ PZ,-119.7589428,34.00587523,Trap Setup,NA,Yes,No,No,Yes,Yes,1.V10.F2,original band 1783-24680,106.16,9.89,30.64,23.01,8.91,146,44.85,NA,NA,132,KL,0,0.67050828,0.32949172,oak,west,F
NA,,17-Dec-25,59.1,F_114,1783-62796,1783-24826,,S11-095,,,,WRR,AP,F,ASY,6/18/11,2011,SZ PZ,-119.7598874,34.01198419,Trap Setup,NA,Yes,No,No,Yes,Yes,1.V8.I7,original band 1783-24826,113.42,9.62,31.66,23.52,8.8,0,46.37,NA,NA,134,KL,0,0.4170192,0.5829808,oak,west,F
NA,,17-Dec-25,131,F_115,1793-17888,NA,,F19-049,,,,-;-,NA,F,AHY,11/4/19,2019,SZ PEL,-119.69859,34.0278147,Trap Setup,NA,Yes,NA,NA,Yes,Yes,1.W12.F4,NA,122,10.95,35.02,25.3,9.75,161,45.6,NA,NA,141,CIM,0.16138673,0.30917399,0.52943928,pine,central,M
NA,,17-Dec-25,246,F_116,1793-17908,NA,,F19-135,,,,;,NA,F,AHY,12/11/19,2019,SZ PEL,-119.70312,34.0304557,Trap Setup,NA,Yes,NA,NA,Yes,Yes,1.W13.F9,NA,109.5,10.17,31.9,23.33,8.79,144,43.4,NA,NA,134,MAY,0.33537903,0.24404139,0.42057957,pine,central,F
NA,,17-Dec-25,134,F_117,1833-00354,NA,,F15-135,,,,YUY;AOO,NA,F,AHY,12/9/15,2015,SZ SC,-119.58063,34.0359199,Trap Setup,NA,Yes,No,No,Yes,Yes,1.W4.F9,NA,101.3,10.04,32.61,22.44,9.08,144,43.65,43.59,NA,131,KLR,0,0.36350533,0.63649467,oak,east,F
NA,,17-Dec-25,87.3,F_118,1833-00364,NA,,S16-006,,,,RYK,APS,F,SY,5/18/16,2016,SZ PZ,-119.758611,34.00833294,Location,NA,Yes,No,No,Yes,Yes,1.W5.A6,NA,108.4,9.87,29.12,20.72,8.57,137,45.32,46.12,NA,128,EMD,0,0.40493126,0.59506874,oak,west,F
NA,,18-Dec-25,51.1,F_119,1833-00401,NA,,F15-089,,,,UOU,AWS,F,HY,11/5/15,2015,SZ SAU,-119.8137572,34.00109495,Trap Setup,NA,Yes,No,No,Yes,Yes,1.W4.A8,NA,100.2,9.71,30.03,21.98,9.34,140,44.07,43.93,NA,125,NOL,0.34200332,0.07641842,0.58157827,pine,west,F
NA,,10-Dec-25,127,F_12,1603-78715,NA,,S10-001,,,,WUO,AP,F,SY,5/18/10,2010,SZ PZ,-119.762396,34.00487814,Trap Setup,NA,Yes,No,No,Yes,Yes,1.V4.I9,NA,113.18,9.76,30.75,21.84,9,137,45.32,45.26,NA,124,LC/ MHC,0,0.80530963,0.19469038,oak,west,F
NA,,18-Dec-25,33.6,F_120,1833-00507,NA,,S14-103,,,,WRY,AWO,F,SY,6/12/14,2014,SZ SAU,-119.81726,34.00398401,Trap Setup,NA,Yes,No,No,Yes,Yes,1.X1.C2,NA,109,9.5,NA,22.83,9.06,143,42.39,42.36,NA,127,MCH,0.65130293,0.09232648,0.25637059,pine,west,F
NA,,18-Dec-25,25.5,F_121,1833-00511,NA,,F14-005,,,,BKB,APO,F,AHY,10/7/14,2014,SZ PZ,-119.760865,34.00639406,Trap Setup,NA,Yes,No,No,Yes,Yes,1.X1.D6,NA,103.12,9.87,32.55,23.65,8.9,145,45.24,132,NA,NA,TBR,0,0.56917547,0.43082453,oak,west,F
NA,,18-Dec-25,34.2,F_122,1833-00530,NA,,F14-021,,,,PUG,AWO,F,AHY,10/23/14,2014,SZ SAU,-119.820122,34.00085894,Trap Setup,NA,Yes,No,No,Yes,No,1.X1.F10,NA,110.8,9.71,32.17,22.59,9.12,143,46.25,46.44,NA,128,EMD,0.34852473,0.34141328,0.31006198,pine,west,F
NA,,18-Dec-25,54.7,F_123,1833-00536,NA,,F14-049,,,,WYR,AWO,F,AHY,11/16/14,2014,SZ SAU,-119.818802,34.00152197,Location,NA,Yes,No,No,Yes,No,1.X2.B2,NA,110.9,9.82,33.19,23.69,9.15,148,45.58,45.99,NA,130,DLA,0.39656006,0.2841866,0.31925334,pine,west,F
NA,,18-Dec-25,35.3,F_124,1833-00560,NA,,S15-020,,,,YWB,AWO,F,ASY,5/19/15,2015,SZ SAU,-119.8141666,34.00083344,Location,NA,Yes,No,No,Yes,Yes,1.W2.C2,NA,104.17,9.98,NA,22.16,9.29,144,45.5,45.53,129,0,OLJ,0.32236128,0.08042601,0.5972127,pine,west,F
NA,,18-Dec-25,79.4,F_125,1833-00602,NA,,S16-061,,,,GYR,AWO,F,ASY,6/14/16,2016,SZ SAU,-119.8149998,34.00833361,Location,NA,Yes,No,No,Yes,No,1.W5.G7,clot,108.3,9.6,31.54,23.44,9.19,0,45.13,44.9,NA,0,MCH,0.90340411,0.03797798,0.05861791,pine,west,F
NA,,18-Dec-25,17.1,F_126,1833-00608,NA,,F16-013,,,,KUR,APU,F,HY,10/31/16,2016,SZ PZ,-119.7626705,34.00640091,Trap Setup,NA,Yes,No,No,Yes,Yes,1.W6.B4,NA,102,9.85,31.9,23.2,8.96,144,48.09,47.94,NA,129,MAD,0,0.59281954,0.40718047,oak,west,F
NA,,18-Dec-25,13.1,F_127,1833-00616,NA,,F16-019,,,,A;00005,NA,F,AHY,11/3/16,2016,SZ Off-plot,-119.76472,34.0011108,Location,NA,Yes,No,No,Yes,Yes,1.W6.C1,NA,108.4,9.88,29.73,21.51,8.7,142,46.66,46.52,NA,131,SLR,0,0.72200194,0.27799807,oak,west,F
NA,,18-Dec-25,22.9,F_128,1833-00624,1783-43408,,S12-014,,,,POP,AP,F,ASY,5/31/12,2012,SZ PZ,-119.7566859,34.01259694,Estimate,NA,Yes,No,No,Yes,No,1.V12.H3,original band 1783-43408,103.68,9.86,31.3,22.16,9,145,46.41,46.45,NA,130,MAD,0,0.35127041,0.64872959,oak,west,F
NA,,18-Dec-25,88.8,F_129,1833-00679,NA,,S17-011,,,,UGW,AUO,F,ASY,5/15/17,2017,SZ BV,-119.7928393,34.0132889,Location,NA,Yes,No,No,Yes,Yes,1.W7.B2,NA,103.5,9.19,29.67,21.54,8.75,150,42.57,42.97,NA,129,MCH,0.14270255,0.23284069,0.62445676,pine,west,F
NA,,10-Dec-25,71.1,F_13,1603-78717,NA,,S10-003,S11-042,,,BYY,AR,F,ASY,6/5/10,2010,SZ FS,-119.735667,34.00181403,Estimate,NA,Yes,No,No,Yes,Yes,1.V4.I7,NA,109.31,9.61,31.23,22.3,9.16,137,47.27,47.13,NA,126,MAD,0,0.48668687,0.51331314,oak,central,F
NA,,18-Dec-25,130,F_130,1833-00682,NA,,S17-016,,,,BOO,AUO,F,ASY,5/19/17,2017,SZ BV,-119.7872501,34.01381406,Trap Setup,NA,Yes,No,No,Yes,Yes,1.W7.B7,NA,120,10.1,30.3,22.85,8.91,149,42.8,42.4,NA,134,ARG,0,0.5593313,0.44066871,oak,west,F
NA,,18-Dec-25,151,F_131,1893-09043,NA,,F19-037,,,,-;-,NA,F,AHY,11/2/19,2019,SZ PEL,-119.68993,34.0203958,Trap Setup,NA,Yes,NA,NA,Yes,Yes,1.W12.E1,NA,111.3,10.35,33.26,24.87,8.51,145,45.53,NA,NA,131,MAY,0.13056606,0.56019007,0.30924387,pine,central,F
NA,,18-Dec-25,137,F_132,1893-09046,NA,,F19-044,,,,-;-,NA,F,HY,11/4/19,2019,SZ PEL,-119.6932,34.0251293,Trap Setup,NA,Yes,NA,NA,Yes,Yes,1.W12.E8,NA,101,10.39,32.42,23.31,9.17,141,42.77,NA,NA,127,CIM,0.24001694,0.410317,0.34966606,pine,central,F
NA,,18-Dec-25,139,F_133,1893-09066,NA,,F19-096,,,,YGW;ARO,NA,F,AHY,11/22/19,2019,SZ CP,-119.62987,34.0001129,Trap Setup,NA,Yes,NA,NA,Yes,Yes,1.W13.B6,NA,103.9,9.87,33.21,24.45,9.04,149,44.26,NA,NA,134,CIM,0,0.44331133,0.55668867,oak,east,F
NA,,18-Dec-25,164,F_134,1893-09070,NA,,F19-114,,,,WKW;ARR,NA,F,HY,11/25/19,2019,SZ CP,-119.5872,34.008988,Trap Setup,NA,Yes,NA,NA,Yes,Yes,1.W13.D6,NA,104.2,9.84,32.83,24.18,8.39,140,43.26,NA,NA,129,MAY,0,0.57127739,0.42872261,oak,east,F
NA,,18-Dec-25,145,F_135,1893-09081,NA,,S20-004,,,,KKK;ARR,NA,F,SY,3/5/20,2020,SZ IST,-119.60581,34.0140491,Trap Setup,NA,Yes,NA,NA,Yes,Yes,1.W14.A4,NA,103.6,9.73,33.26,24.59,8.55,139,43.8,NA,NA,128,MAY,0.00548552,0.89341127,0.10110321,pine,east,F
NA,,18-Dec-25,107,F_136,1893-09084,NA,,S20-008,,,,UUP;ARO,NA,F,ASY,3/5/20,2020,SZ IST,-119.6062,34.0135181,Trap Setup,NA,Yes,NA,NA,Yes,Yes,1.W14.A8,NA,105.7,9.74,33.19,25.26,8.43,145,43.25,NA,NA,132,MAY,0,0.86867402,0.13132598,oak,east,F
NA,,18-Dec-25,104,F_137,1893-09093,NA,,S20-057,,,,BGY;ARR,NA,F,SY,4/26/20,2020,SZ IST,-119.60264,34.0196518,Trap Setup,NA,Yes,NA,NA,Yes,Yes,1.W14.G3,NA,108.7,9.76,33.96,23.8,8.94,138,44.19,44.22,NA,129,MAY,0.06002383,0.17202178,0.7679544,pine,east,F
NA,,18-Dec-25,144,F_138,1893-09106,NA,,F19-071,,,,-;-,NA,F,HY,11/15/19,2019,SZ PEL,-119.7042,34.0059107,Trap Setup,NA,Yes,NA,NA,Yes,Yes,1.W12.H8,NA,96.4,9.5,30.14,21.86,8.3,144,43.96,NA,NA,131,MAY,0,0.53557224,0.46442776,oak,central,F
NA,,18-Dec-25,63.8,F_139,1893-09124,NA,,S20-026,,,,WYP;ARO,NA,F,ASY,3/27/20,2020,SZ IST,-119.60678,34.0168055,Trap Setup,NA,Yes,NA,NA,Yes,Yes,1.W14.C8,NA,117.4,10.37,33.63,24.64,8.14,145,43.38,43.1,NA,131,NSM,0.06704191,0.65297344,0.27998465,pine,east,F
NA,,10-Dec-25,88.9,F_14,1603-78720,NA,,S10-008,,,,POY,AY,F,ASY,6/12/10,2010,SZ CPC,-119.7163471,33.97765106,Trap Setup,NA,Yes,No,No,Yes,Yes,1.V4.I2,NA,105.31,10.21,29.48,20.94,9.49,137,46.02,45.77,NA,127,MAD,0,0.47364912,0.52635089,oak,central,F
NA,,18-Dec-25,124,F_140,1893-09132,NA,,S20-050,,,,OGU;ARO,NA,F,ASY,4/26/20,2020,SZ IST,-119.60255,34.0192931,Trap Setup,NA,Yes,NA,No,Yes,Yes,1.W14.F5,NA,103.8,10.11,35.47,25.22,8.39,147,45.61,45.04,NA,135,CAT,0.08449208,0.18080661,0.73470131,pine,east,F
NA,,18-Dec-25,24.8,F_141,1893-09147,NA,,S20-078,,,,BYG;ARY,NA,F,HY,6/7/20,2020,SZ IST,-119.6053,34.0183514,Trap Setup,NA,Yes,NA,NA,Yes,Yes,1.W14.I5,NA,100.9,9.07,29.49,20.46,8.44,138,43.73,43.76,NA,131,MAY,0.10012007,0.34089048,0.55898945,pine,east,F
NA,,18-Dec-25,151,F_142,1893-42191,NA,,F20-156,,,,BBY;ARO,NA,F,AHY,11/24/20,2020,SZ IST,-119.5998,34.0143117,Trap Setup,NA,Yes,NA,NA,Yes,Yes,1.X4.C4,NA,107.5,9.85,35.03,26.12,8.15,149,44.44,44.52,NA,136,MAY,0.06307371,0.59605516,0.34087113,pine,east,F
NA,,10-Dec-25,28.1,F_15,1603-78725,NA,,N10-043,S12-001,,,AP,KWR,F,N,6/19/10,2010,SZ PZ,-119.761452,34.01048863,Nest,NA,Yes,No,No,Yes,No,1.V4.E7,NA,72.22,NA,NA,NA,NA,0,36.36,36.33,NA,0,MAD,0,0.28169352,0.71830648,oak,west,F
NA,,10-Dec-25,45.5,F_16,1603-78733,NA,,S10-024,,,,GGR,AY,F,AHY,6/24/10,2010,SZ CPC,-119.7171176,33.97636291,Trap Setup,NA,Yes,No,No,Yes,Yes,1.V4.G4,NA,114.92,10.34,30.62,21.34,9.13,141,46.33,46.19,NA,132,MAD,0,0.6502133,0.3497867,oak,central,F
NA,,10-Dec-25,70,F_17,1603-78736,NA,,S10-028,,,,GPK,AY,F,SY,6/26/10,2010,SZ CPC,-119.7200667,33.97586498,Trap Setup,NA,Yes,No,No,Yes,Yes,1.V4.F9,NA,110.84,9.56,28.08,20.24,9.25,127,45.27,45.28,NA,128,MAD,0,0.69427538,0.30572462,oak,central,F
NA,,10-Dec-25,51.6,F_18,1603-78744,NA,,F10-043,,,,PPG;AY,NA,F,AHY,10/4/10,2010,SZ Off-plot,-119.72757,33.9696676,Trap Setup,NA,Yes,Yes,Yes,Yes,Yes,1.V5.E6,NA,109.8,10.15,32.43,24.4,9.67,151,46.04,NA,NA,133,KL,0,0.3069515,0.6930485,oak,central,F
NA,,10-Dec-25,59.2,F_19,1603-78761,NA,,F10-125,,,,OUR,AP,F,HY,11/6/10,2010,SZ PZ,-119.7598879,34.00631377,Trap Setup,NA,Yes,Yes,Yes,Yes,Yes,1.V6.E7,NA,103.94,9.39,30,22.28,8.8,139,44.35,NA,NA,128,KL,0,0.58934139,0.41065861,oak,west,F
NA,,10-Dec-25,14.9,F_2,1083-71050,NA,,S20-016,,,,OPO;ARO,NA,F,ASY,3/5/20,2020,SZ IST,-119.60719,34.0161656,Trap Setup,NA,Yes,NA,NA,NA,Yes,1.W14.B7,NA,107.2,10.21,33.55,23.61,8.92,147,44.9,44.75,NA,134,CAT,0.01305526,0.81111546,0.17582928,pine,east,F
NA,,10-Dec-25,52.1,F_20,1603-78775,NA,,F10-178,,,,PWR,AR,F,HY,12/2/10,2010,SZ FS,-119.7249426,33.99775384,Trap Setup,NA,Yes,No,No,Yes,Yes,1.V7.B6,NA,106.1,9.49,31.35,22.78,8.61,140,45.3,NA,NA,125,KL,0,0.23180379,0.76819621,oak,central,F
NA,,10-Dec-25,41.2,F_21,1603-78779,NA,,S11-082,,,,UGO,AR,F,ASY,6/16/11,2011,SZ FS,-119.7238395,33.99710216,Trap Setup,NA,Yes,No,No,Yes,Yes,1.V8.H3,Black sugar,102.5,9.5,28.85,20.96,8.91,0,44.53,NA,NA,130,KL,0,0.16982018,0.83017982,oak,central,F
NA,,10-Dec-25,47.4,F_22,1603-78782,NA,,S11-106,,,,YUY,AP,F,ASY,6/21/11,2011,SZ PZ,-119.7554061,34.01199459,Trap Setup,NA,Yes,No,No,Yes,Yes,1.V7.G1,NA,109.07,10.13,29.76,20.98,9.26,0,45.45,NA,NA,126,KL,0,0.3094639,0.6905361,oak,west,F
NA,,15-Dec-25,84.1,F_23,1603-78784,NA,,F11-001,,,,KWY;AK,NA,F,AHY,9/12/11,2011,SZ Off-plot,-119.76254,34.04839,Trap Setup,NA,Yes,No,No,Yes,Yes,1.V10.A1,Duplicate V11,112,9.89,31.75,23.88,8.96,147,45.59,NA,NA,132,KL,0,0.41480364,0.58519636,oak,central,F
NA,,15-Dec-25,88,F_24,1603-78785,NA,,F11-004,,,,UGK;AK,NA,F,AHY,9/13/11,2011,SZ Off-plot,-119.82037,34.0454892,Trap Setup,NA,Yes,No,No,Yes,Yes,1.V10.A4,Duplicate V11,110,9.9,31.99,23.79,8.46,159,45.97,NA,NA,134,KL,0,0.42419245,0.57580755,oak,west,F
